	Target	Regulator
6546	USP34	P51532_S1382_1_1_NO_Single
6547	IBA57	P51532_S1382_1_1_NO_Single
6548	VIRMA	P51532_S1382_1_1_NO_Single
6549	RNF220	Q13263_S473_1_1_YES_Single
6550	STAG2	P51532_S1382_1_1_NO_Single
6551	ZDHHC13	P51532_S1382_1_1_NO_Single
6552	VPS37C	P51532_S1382_1_1_NO_Single
6553	RAB4A	P51532_S1382_1_1_NO_Single
6554	ATXN7L2	P51532_S1382_1_1_NO_Single
6555	PATZ1	P51532_S1382_1_1_NO_Single
6556	SASH3	P51532_S1382_1_1_NO_Single
6557	ESAM	P51532_S1382_1_1_NO_Single
6558	DUSP10	Q13263_S473_1_1_YES_Single
6559	CYRIB	P51532_S1382_1_1_NO_Single
6560	SAXO2	Q13263_S473_1_1_YES_Single
6561	ST7	Q13263_S473_1_1_YES_Single
6562	SEC23B	P51532_S1382_1_1_NO_Single
6563	ABCC3	P51532_S1382_1_1_NO_Single
6564	STAT1	Q13263_S473_1_1_YES_Single
6565	ZC3H3	P51532_S1382_1_1_NO_Single
6566	CREBBP	P51532_S1382_1_1_NO_Single
6567	ZNF43	P51532_S1382_1_1_NO_Single
6568	WDR27	Q13263_S473_1_1_YES_Single
6569	PABPC1	P51532_S1382_1_1_NO_Single
6570	ZNFX1	P51532_S1382_1_1_NO_Single
6571	SUSD4	Q13263_S473_1_1_YES_Single
6572	CHST12	P51532_S1382_1_1_NO_Single
6573	RFPL2	Q13263_S473_1_1_YES_Single
6574	FAM20B	Q13263_S473_1_1_YES_Single
6575	ZNF652	P51532_S1382_1_1_NO_Single
6576	CTDSP1	P51532_S1382_1_1_NO_Single
6577	SPNS2	P51532_S1382_1_1_NO_Single
6578	PIK3R3	P51532_S1382_1_1_NO_Single
6579	CIC	Q13263_S473_1_1_YES_Single
6580	ZNF184	Q13263_S473_1_1_YES_Single
6581	SLC35F1	P51532_S1382_1_1_NO_Single
6582	HAUS3	P51532_S1382_1_1_NO_Single
6583	CEP85L	P51532_S1382_1_1_NO_Single
6584	MACO1	P51532_S1382_1_1_NO_Single
6585	EMC10	Q13263_S473_1_1_YES_Single
6586	NECTIN2	P51532_S1382_1_1_NO_Single
6587	DDX6	P51532_S1382_1_1_NO_Single
6588	RPL11	P51532_S1382_1_1_NO_Single
6589	RGS7BP	P51532_S1382_1_1_NO_Single
6590	P4HA2	P51532_S1382_1_1_NO_Single
6591	ST3GAL3	Q13263_S473_1_1_YES_Single
6592	ZDHHC24	P51532_S1382_1_1_NO_Single
6593	IVNS1ABP	P51532_S1382_1_1_NO_Single
6594	KCNMB2	P51532_S1382_1_1_NO_Single
6595	GLRX2	P51532_S1382_1_1_NO_Single
6596	SLC37A2	P51532_S1382_1_1_NO_Single
6597	MYRF	P51532_S1382_1_1_NO_Single
6598	TRIM11	P51532_S1382_1_1_NO_Single
6599	ZNF492	Q13263_S473_1_1_YES_Single
6600	PRKRA	P51532_S1382_1_1_NO_Single
6601	DROSHA	Q13263_S473_1_1_YES_Single
6602	LMCD1	P51532_S1382_1_1_NO_Single
6603	NUP88	P51532_S1382_1_1_NO_Single
6604	ARPC1B	Q13263_S473_1_1_YES_Single
6605	MED17	P51532_S1382_1_1_NO_Single
6606	MYADM	P51532_S1382_1_1_NO_Single
6607	TIPARP	P51532_S1382_1_1_NO_Single
6608	ZFP90	Q13263_S473_1_1_YES_Single
6609	FERMT2	Q13263_S473_1_1_YES_Single
6610	SERPING1	P51532_S1382_1_1_NO_Single
6611	TIPIN	P51532_S1382_1_1_NO_Single
6612	ZNF91	Q13263_S473_1_1_YES_Single
6613	TRAF3	P51532_S1382_1_1_NO_Single
6614	CLCN5	Q13263_S473_1_1_YES_Single
6615	ZFYVE28	P51532_S1382_1_1_NO_Single
6616	ZNF668	P51532_S1382_1_1_NO_Single
6617	RMND1	Q13263_S473_1_1_YES_Single
6618	NOTCH4	P51532_S1382_1_1_NO_Single
6619	ISOC2	P51532_S1382_1_1_NO_Single
6620	PIGN	P51532_S1382_1_1_NO_Single
6621	SLC7A7	P51532_S1382_1_1_NO_Single
6622	CRAMP1	P51532_S1382_1_1_NO_Single
6623	CYB5R4	P51532_S1382_1_1_NO_Single
6624	EFHD2	P51532_S1382_1_1_NO_Single
6625	AMPD2	P51532_S1382_1_1_NO_Single
6626	KCNQ1	P51532_S1382_1_1_NO_Single
6627	IGFBP4	P51532_S1382_1_1_NO_Single
6628	SFRP2	P51532_S1382_1_1_NO_Single
6629	QSER1	P51532_S1382_1_1_NO_Single
6630	METTL27	Q13263_S473_1_1_YES_Single
6631	MACROH2A1	P51532_S1382_1_1_NO_Single
6632	APOL2	P51532_S1382_1_1_NO_Single
6633	RUVBL1	P51532_S1382_1_1_NO_Single
6634	D2HGDH	P51532_S1382_1_1_NO_Single
6635	RAB30	P51532_S1382_1_1_NO_Single
6636	LAMB3	P51532_S1382_1_1_NO_Single
6637	SUPT20H	P51532_S1382_1_1_NO_Single
6638	DACT3	P51532_S1382_1_1_NO_Single
6639	YLPM1	P51532_S1382_1_1_NO_Single
6640	C11orf58	P51532_S1382_1_1_NO_Single
6641	CSTF2T	P51532_S1382_1_1_NO_Single
6642	TAOK1	P51532_S1382_1_1_NO_Single
6643	SUGCT	P51532_S1382_1_1_NO_Single
6644	MFGE8	P51532_S1382_1_1_NO_Single
6645	NOS3	Q13263_S473_1_1_YES_Single
6646	GINS4	P51532_S1382_1_1_NO_Single
6647	ZSCAN5A	Q13263_S473_1_1_YES_Single
6648	GNG12	P51532_S1382_1_1_NO_Single
6649	CNKSR2	P51532_S1382_1_1_NO_Single
6650	PBXIP1	P51532_S1382_1_1_NO_Single
6651	PSMB10	P51532_S1382_1_1_NO_Single
6652	TP53I3	P51532_S1382_1_1_NO_Single
6653	PLCL2	Q13263_S473_1_1_YES_Single
6654	HSPA2	Q13263_S473_1_1_YES_Single
6655	SERGEF	Q13263_S473_1_1_YES_Single
6656	TMEM104	P51532_S1382_1_1_NO_Single
6657	CASP1	P51532_S1382_1_1_NO_Single
6658	GLI3	P51532_S1382_1_1_NO_Single
6659	XRCC4	P51532_S1382_1_1_NO_Single
6660	IRS2	P51532_S1382_1_1_NO_Single
6661	SUMO1	P51532_S1382_1_1_NO_Single
6662	SLC22A23	P51532_S1382_1_1_NO_Single
6663	EIF4E	P51532_S1382_1_1_NO_Single
6664	DNAJC13	P51532_S1382_1_1_NO_Single
6665	UBE2F	P51532_S1382_1_1_NO_Single
6666	TMEM209	P51532_S1382_1_1_NO_Single
6667	COPG1	P51532_S1382_1_1_NO_Single
6668	SSRP1	P51532_S1382_1_1_NO_Single
6669	MAGI2	P51532_S1382_1_1_NO_Single
6670	SMIM7	P51532_S1382_1_1_NO_Single
6671	SLC9A8	P51532_S1382_1_1_NO_Single
6672	LMO7	P51532_S1382_1_1_NO_Single
6673	MGLL	Q13263_S473_1_1_YES_Single
6674	UBXN11	P51532_S1382_1_1_NO_Single
6675	PLEKHA4	P51532_S1382_1_1_NO_Single
6676	LRRC41	P51532_S1382_1_1_NO_Single
6677	IFIT5	P51532_S1382_1_1_NO_Single
6678	LRGUK	P51532_S1382_1_1_NO_Single
6679	DENND4B	P51532_S1382_1_1_NO_Single
6680	CITED4	P51532_S1382_1_1_NO_Single
6681	CSF3R	P51532_S1382_1_1_NO_Single
6682	ESF1	P51532_S1382_1_1_NO_Single
6683	CSPG4	P51532_S1382_1_1_NO_Single
6684	UBAC2	P51532_S1382_1_1_NO_Single
6685	JADE2	P51532_S1382_1_1_NO_Single
6686	LRP10	P51532_S1382_1_1_NO_Single
6687	CCDC51	P51532_S1382_1_1_NO_Single
6688	S100A13	Q13263_S473_1_1_YES_Single
6689	HNRNPLL	Q13263_S473_1_1_YES_Single
6690	SERPINA1	Q13263_S473_1_1_YES_Single
6691	DNAJC9	P51532_S1382_1_1_NO_Single
6692	DYNC1LI1	Q13263_S473_1_1_YES_Single
6693	MZT1	P51532_S1382_1_1_NO_Single
6694	SPATA6L	P51532_S1382_1_1_NO_Single
6695	ELL	P51532_S1382_1_1_NO_Single
6696	ITGA10	P51532_S1382_1_1_NO_Single
6697	RAB27A	P51532_S1382_1_1_NO_Single
6698	TSC22D3	P51532_S1382_1_1_NO_Single
6699	ZNF514	Q13263_S473_1_1_YES_Single
6700	RECQL	P51532_S1382_1_1_NO_Single
6701	ADO	P51532_S1382_1_1_NO_Single
6702	EMD	P51532_S1382_1_1_NO_Single
6703	SLC25A39	P51532_S1382_1_1_NO_Single
6704	ING5	Q13263_S473_1_1_YES_Single
6705	TOR2A	P51532_S1382_1_1_NO_Single
6706	FLI1	P51532_S1382_1_1_NO_Single
6707	LUC7L2	Q13263_S473_1_1_YES_Single
6708	ENTPD1	P51532_S1382_1_1_NO_Single
6709	CCKBR	P51532_S1382_1_1_NO_Single
6710	ZNF799	Q13263_S473_1_1_YES_Single
6711	UBQLN4	P51532_S1382_1_1_NO_Single
6712	CEP70	P51532_S1382_1_1_NO_Single
6713	SLC1A5	P51532_S1382_1_1_NO_Single
6714	ARPC2	P51532_S1382_1_1_NO_Single
6715	PCBD1	P51532_S1382_1_1_NO_Single
6716	OMA1	P51532_S1382_1_1_NO_Single
6717	ERLIN1	P51532_S1382_1_1_NO_Single
6718	GAD1	Q13263_S473_1_1_YES_Single
6719	NDUFAF1	P51532_S1382_1_1_NO_Single
6720	COG7	P51532_S1382_1_1_NO_Single
6721	RRS1	Q13263_S473_1_1_YES_Single
6722	NIT2	P51532_S1382_1_1_NO_Single
6723	SLAMF7	P51532_S1382_1_1_NO_Single
6724	THEMIS2	P51532_S1382_1_1_NO_Single
6725	TSPAN14	P51532_S1382_1_1_NO_Single
6726	A2M	P51532_S1382_1_1_NO_Single
6727	RAB3GAP1	P51532_S1382_1_1_NO_Single
6728	PRDM4	P51532_S1382_1_1_NO_Single
6729	RAB32	P51532_S1382_1_1_NO_Single
6730	INSYN2A	Q13263_S473_1_1_YES_Single
6731	GYPC	P51532_S1382_1_1_NO_Single
6732	ADGRV1	P51532_S1382_1_1_NO_Single
6733	KCTD5	P51532_S1382_1_1_NO_Single
6734	CHCHD3	P51532_S1382_1_1_NO_Single
6735	ST3GAL6	P51532_S1382_1_1_NO_Single
6736	KLF11	P51532_S1382_1_1_NO_Single
6737	PACC1	P51532_S1382_1_1_NO_Single
6738	MRPL35	P51532_S1382_1_1_NO_Single
6739	RIPOR2	P51532_S1382_1_1_NO_Single
6740	PPIL6	P51532_S1382_1_1_NO_Single
6741	GATA1	P51532_S1382_1_1_NO_Single
6742	SENP1	P51532_S1382_1_1_NO_Single
6743	STRBP	P51532_S1382_1_1_NO_Single
6744	EPHB1	Q13263_S473_1_1_YES_Single
6745	ZNF135	Q13263_S473_1_1_YES_Single
6746	CHAC2	P51532_S1382_1_1_NO_Single
6747	CNOT10	Q13263_S473_1_1_YES_Single
6748	RFC3	Q13263_S473_1_1_YES_Single
6749	KIFC3	P51532_S1382_1_1_NO_Single
6750	CD200R1	P51532_S1382_1_1_NO_Single
6751	TMF1	P51532_S1382_1_1_NO_Single
6752	FAM111A	P51532_S1382_1_1_NO_Single
6753	ANP32B	P51532_S1382_1_1_NO_Single
6754	FAM162A	P51532_S1382_1_1_NO_Single
6755	IFNGR1	P51532_S1382_1_1_NO_Single
6756	ZNF286A	Q13263_S473_1_1_YES_Single
6757	GPRC5B	P51532_S1382_1_1_NO_Single
6758	MYO5A	P51532_S1382_1_1_NO_Single
6759	SF3B2	P51532_S1382_1_1_NO_Single
6760	EID2	P51532_S1382_1_1_NO_Single
6761	B2M	P51532_S1382_1_1_NO_Single
6762	TMEM38B	P51532_S1382_1_1_NO_Single
6763	ETS2	P51532_S1382_1_1_NO_Single
6764	SLC49A4	P51532_S1382_1_1_NO_Single
6765	MCOLN2	P51532_S1382_1_1_NO_Single
6766	MAP6	P51532_S1382_1_1_NO_Single
6767	PIF1	P51532_S1382_1_1_NO_Single
6768	ANKIB1	P51532_S1382_1_1_NO_Single
6769	RNF169	P51532_S1382_1_1_NO_Single
6770	ARMC9	Q13263_S473_1_1_YES_Single
6771	COLEC12	Q13263_S473_1_1_YES_Single
6772	CDK7	P51532_S1382_1_1_NO_Single
6773	MYT1	Q13263_S473_1_1_YES_Single
6774	RNF175	P51532_S1382_1_1_NO_Single
6775	DCTN6	Q13263_S473_1_1_YES_Single
6776	CAPS2	P51532_S1382_1_1_NO_Single
6777	PPM1G	P51532_S1382_1_1_NO_Single
6778	ARID4A	P51532_S1382_1_1_NO_Single
6779	DOK3	P51532_S1382_1_1_NO_Single
6780	RTCB	P51532_S1382_1_1_NO_Single
6781	TIGD1	P51532_S1382_1_1_NO_Single
6782	PPM1B	P51532_S1382_1_1_NO_Single
6783	ID4	P51532_S1382_1_1_NO_Single
6784	SYVN1	P51532_S1382_1_1_NO_Single
6785	TMEM87A	P51532_S1382_1_1_NO_Single
6786	SAMD9	P51532_S1382_1_1_NO_Single
6787	RBMXL1	P51532_S1382_1_1_NO_Single
6788	INCA1	P51532_S1382_1_1_NO_Single
6789	TMEM243	Q13263_S473_1_1_YES_Single
6790	ADAT2	P51532_S1382_1_1_NO_Single
6791	CLN8	P51532_S1382_1_1_NO_Single
6792	NTN4	P51532_S1382_1_1_NO_Single
6793	SPOCK1	P51532_S1382_1_1_NO_Single
6794	MCFD2	P51532_S1382_1_1_NO_Single
6795	ACOX3	P51532_S1382_1_1_NO_Single
6796	C10orf105	P51532_S1382_1_1_NO_Single
6797	MAP3K1	P51532_S1382_1_1_NO_Single
6798	DNAH11	Q13263_S473_1_1_YES_Single
6799	LIPE	P51532_S1382_1_1_NO_Single
6800	TENM3	Q13263_S473_1_1_YES_Single
6801	DMXL1	P51532_S1382_1_1_NO_Single
6802	PPID	P51532_S1382_1_1_NO_Single
6803	CCDC14	Q13263_S473_1_1_YES_Single
6804	ERO1A	P51532_S1382_1_1_NO_Single
6805	MIGA1	P51532_S1382_1_1_NO_Single
6806	EFTUD2	P51532_S1382_1_1_NO_Single
6807	PTGER4	P51532_S1382_1_1_NO_Single
6808	ASRGL1	P51532_S1382_1_1_NO_Single
6809	TIAM1	P51532_S1382_1_1_NO_Single
6810	ARHGEF37	P51532_S1382_1_1_NO_Single
6811	DIP2B	P51532_S1382_1_1_NO_Single
6812	CCR7	P51532_S1382_1_1_NO_Single
6813	TMPRSS4	P51532_S1382_1_1_NO_Single
6814	DMD	P51532_S1382_1_1_NO_Single
6815	PARN	Q13263_S473_1_1_YES_Single
6816	EDEM2	P51532_S1382_1_1_NO_Single
6817	PRPF31	P51532_S1382_1_1_NO_Single
6818	NIPSNAP3A	P51532_S1382_1_1_NO_Single
6819	ULK4	Q13263_S473_1_1_YES_Single
6820	USP47	P51532_S1382_1_1_NO_Single
6821	SMURF1	P51532_S1382_1_1_NO_Single
6822	POLR2E	P51532_S1382_1_1_NO_Single
6823	SUPT3H	P51532_S1382_1_1_NO_Single
6824	TEF	P51532_S1382_1_1_NO_Single
6825	DPY30	P51532_S1382_1_1_NO_Single
6826	THBS3	P51532_S1382_1_1_NO_Single
6827	FAM117B	P51532_S1382_1_1_NO_Single
6828	TTC39C	P51532_S1382_1_1_NO_Single
6829	ERG	P51532_S1382_1_1_NO_Single
6830	CALML4	P51532_S1382_1_1_NO_Single
6831	AP4M1	P51532_S1382_1_1_NO_Single
6832	ATP2B4	Q13263_S473_1_1_YES_Single
6833	AURKAIP1	P51532_S1382_1_1_NO_Single
6834	TMEM9B	P51532_S1382_1_1_NO_Single
6835	NECTIN3	P51532_S1382_1_1_NO_Single
6836	DZIP3	P51532_S1382_1_1_NO_Single
6837	AFG1L	P51532_S1382_1_1_NO_Single
6838	JADE1	P51532_S1382_1_1_NO_Single
6839	IQCB1	P51532_S1382_1_1_NO_Single
6840	ROR1	Q13263_S473_1_1_YES_Single
6841	RBBP6	P51532_S1382_1_1_NO_Single
6842	SLC41A2	P51532_S1382_1_1_NO_Single
6843	INVS	P51532_S1382_1_1_NO_Single
6844	ADAMTS17	P51532_S1382_1_1_NO_Single
6845	LIN7A	P51532_S1382_1_1_NO_Single
6846	ZNF684	Q13263_S473_1_1_YES_Single
6847	LINGO1	P51532_S1382_1_1_NO_Single
6848	SLC35D2	Q13263_S473_1_1_YES_Single
6849	RAPGEF2	P51532_S1382_1_1_NO_Single
6850	AGTRAP	P51532_S1382_1_1_NO_Single
6851	AKT1S1	P51532_S1382_1_1_NO_Single
6852	TSPAN18	P51532_S1382_1_1_NO_Single
6853	RPS6KA2	Q13263_S473_1_1_YES_Single
6854	ZNF783	Q13263_S473_1_1_YES_Single
6855	THEM6	P51532_S1382_1_1_NO_Single
6856	UTP18	P51532_S1382_1_1_NO_Single
6857	ST6GALNAC5	P51532_S1382_1_1_NO_Single
6858	NREP	Q13263_S473_1_1_YES_Single
6859	PLEKHO2	P51532_S1382_1_1_NO_Single
6860	LRIG3	P51532_S1382_1_1_NO_Single
6861	MBD4	P51532_S1382_1_1_NO_Single
6862	SPATA13	Q13263_S473_1_1_YES_Single
6863	NHS	Q13263_S473_1_1_YES_Single
6864	GTF2IRD1	P51532_S1382_1_1_NO_Single
6865	BBS7	P51532_S1382_1_1_NO_Single
6866	MRPL24	P51532_S1382_1_1_NO_Single
6867	LRRC40	P51532_S1382_1_1_NO_Single
6868	TCF4	P51532_S1382_1_1_NO_Single
6869	SERPINE3	P51532_S1382_1_1_NO_Single
6870	TUBA1B	P51532_S1382_1_1_NO_Single
6871	SP110	Q13263_S473_1_1_YES_Single
6872	ZSCAN30	P51532_S1382_1_1_NO_Single
6873	CMSS1	Q13263_S473_1_1_YES_Single
6874	SLC35A5	P51532_S1382_1_1_NO_Single
6875	GPC2	P51532_S1382_1_1_NO_Single
6876	ARL4C	P51532_S1382_1_1_NO_Single
6877	SHB	P51532_S1382_1_1_NO_Single
6878	ADAM15	P51532_S1382_1_1_NO_Single
6879	ACTR1A	P51532_S1382_1_1_NO_Single
6880	KCND2	Q13263_S473_1_1_YES_Single
6881	SLC9A4	P51532_S1382_1_1_NO_Single
6882	EXOC1	P51532_S1382_1_1_NO_Single
6883	CLIC4	P51532_S1382_1_1_NO_Single
6884	ZFP41	P51532_S1382_1_1_NO_Single
6885	HSPA4L	P51532_S1382_1_1_NO_Single
6886	CEP126	P51532_S1382_1_1_NO_Single
6887	AFAP1L1	P51532_S1382_1_1_NO_Single
6888	CD9	Q13263_S473_1_1_YES_Single
6889	HTT	P51532_S1382_1_1_NO_Single
6890	TLR5	P51532_S1382_1_1_NO_Single
6891	ATF6	Q13263_S473_1_1_YES_Single
6892	PLCB4	Q13263_S473_1_1_YES_Single
6893	TMED2	P51532_S1382_1_1_NO_Single
6894	UNK	P51532_S1382_1_1_NO_Single
6895	DNAAF10	P51532_S1382_1_1_NO_Single
6896	PCBP3	P51532_S1382_1_1_NO_Single
6897	NQO1	P51532_S1382_1_1_NO_Single
6898	PELI2	P51532_S1382_1_1_NO_Single
6899	ALG11	P51532_S1382_1_1_NO_Single
6900	PRKD1	P51532_S1382_1_1_NO_Single
6901	CRADD	P51532_S1382_1_1_NO_Single
6902	MARCHF8	P51532_S1382_1_1_NO_Single
6903	APP	Q13263_S473_1_1_YES_Single
6904	PXDC1	P51532_S1382_1_1_NO_Single
6905	ABTB3	P51532_S1382_1_1_NO_Single
6906	PTPRK	P51532_S1382_1_1_NO_Single
6907	SRSF9	P51532_S1382_1_1_NO_Single
6908	CDKN2AIP	Q13263_S473_1_1_YES_Single
6909	CLIC1	P51532_S1382_1_1_NO_Single
6910	TCN2	P51532_S1382_1_1_NO_Single
6911	NOTCH2	P51532_S1382_1_1_NO_Single
6912	DAZAP2	P51532_S1382_1_1_NO_Single
6913	PLA2R1	P51532_S1382_1_1_NO_Single
6914	NUP210L	P51532_S1382_1_1_NO_Single
6915	ATG4C	P51532_S1382_1_1_NO_Single
6916	SGSM1	P51532_S1382_1_1_NO_Single
6917	BRF2	P51532_S1382_1_1_NO_Single
6918	NOSTRIN	P51532_S1382_1_1_NO_Single
6919	ZKSCAN8	P51532_S1382_1_1_NO_Single
6920	PLSCR1	P51532_S1382_1_1_NO_Single
6921	CD53	P51532_S1382_1_1_NO_Single
6922	MEST	P51532_S1382_1_1_NO_Single
6923	TMED10	P51532_S1382_1_1_NO_Single
6924	MSL3	P51532_S1382_1_1_NO_Single
6925	MSS51	P51532_S1382_1_1_NO_Single
6926	ZNF222	Q13263_S473_1_1_YES_Single
6927	ZNF140	Q13263_S473_1_1_YES_Single
6928	SMAP2	P51532_S1382_1_1_NO_Single
6929	SAMD10	P51532_S1382_1_1_NO_Single
6930	COL23A1	P51532_S1382_1_1_NO_Single
6931	CRLF3	P51532_S1382_1_1_NO_Single
6932	SYNM	P51532_S1382_1_1_NO_Single
6933	DNMT3A	P51532_S1382_1_1_NO_Single
6934	COA6	P51532_S1382_1_1_NO_Single
6935	TRIM68	P51532_S1382_1_1_NO_Single
6936	KIRREL1	P51532_S1382_1_1_NO_Single
6937	MRPL33	P51532_S1382_1_1_NO_Single
6938	METRNL	P51532_S1382_1_1_NO_Single
6939	MTPAP	Q13263_S473_1_1_YES_Single
6940	SSTR2	P51532_S1382_1_1_NO_Single
6941	RSRC2	P51532_S1382_1_1_NO_Single
6942	NAV2	P51532_S1382_1_1_NO_Single
6943	PYGB	P51532_S1382_1_1_NO_Single
6944	HPCAL1	P51532_S1382_1_1_NO_Single
6945	ZMAT1	Q13263_S473_1_1_YES_Single
6946	ROR2	P51532_S1382_1_1_NO_Single
6947	ZNF792	P51532_S1382_1_1_NO_Single
6948	BCL7C	P51532_S1382_1_1_NO_Single
6949	DHRSX	Q13263_S473_1_1_YES_Single
6950	ADAM23	Q13263_S473_1_1_YES_Single
6951	MTX3	P51532_S1382_1_1_NO_Single
6952	GADD45B	P51532_S1382_1_1_NO_Single
6953	FAM110C	P51532_S1382_1_1_NO_Single
6954	ORC5	P51532_S1382_1_1_NO_Single
6955	CCDC77	P51532_S1382_1_1_NO_Single
6956	SMG8	P51532_S1382_1_1_NO_Single
6957	ASH2L	P51532_S1382_1_1_NO_Single
6958	TMCC2	P51532_S1382_1_1_NO_Single
6959	LSM6	P51532_S1382_1_1_NO_Single
6960	DCAF10	P51532_S1382_1_1_NO_Single
6961	PRKG2	Q13263_S473_1_1_YES_Single
6962	RAP1A	Q13263_S473_1_1_YES_Single
6963	SPSB1	Q13263_S473_1_1_YES_Single
6964	CD22	P51532_S1382_1_1_NO_Single
6965	TBL1XR1	Q13263_S473_1_1_YES_Single
6966	PLEKHA6	P51532_S1382_1_1_NO_Single
6967	TOMM5	P51532_S1382_1_1_NO_Single
6968	CHTF8	Q13263_S473_1_1_YES_Single
6969	PKN1	P51532_S1382_1_1_NO_Single
6970	GCNT2	P51532_S1382_1_1_NO_Single
6971	ITPKB	P51532_S1382_1_1_NO_Single
6972	ITGB3BP	P51532_S1382_1_1_NO_Single
6973	FGD4	P51532_S1382_1_1_NO_Single
6974	HDAC7	P51532_S1382_1_1_NO_Single
6975	APOL4	P51532_S1382_1_1_NO_Single
6976	UCP1	Q13263_S473_1_1_YES_Single
6977	INCENP	Q13263_S473_1_1_YES_Single
6978	ZNF570	Q13263_S473_1_1_YES_Single
6979	TAS2R14	P51532_S1382_1_1_NO_Single
6980	LAG3	P51532_S1382_1_1_NO_Single
6981	ZNF615	Q13263_S473_1_1_YES_Single
6982	PIGV	P51532_S1382_1_1_NO_Single
6983	CDC7	P42224_S727_1_1_YES_Single
6984	ATG14	P51532_S1382_1_1_NO_Single
6985	FAM76A	P51532_S1382_1_1_NO_Single
6986	ATXN1	Q13263_S473_1_1_YES_Single
6987	SETDB1	P51532_S1382_1_1_NO_Single
6988	PXMP4	P51532_S1382_1_1_NO_Single
6989	DENND10	P51532_S1382_1_1_NO_Single
6990	PLA2G12A	P51532_S1382_1_1_NO_Single
6991	INTS3	P51532_S1382_1_1_NO_Single
6992	PYROXD2	P51532_S1382_1_1_NO_Single
6993	SEMA5B	P51532_S1382_1_1_NO_Single
6994	TOMM34	P51532_S1382_1_1_NO_Single
6995	NACA	P51532_S1382_1_1_NO_Single
6996	DOCK4	Q13263_S473_1_1_YES_Single
6997	VPS13B	P51532_S1382_1_1_NO_Single
6998	GPATCH2	Q13263_S473_1_1_YES_Single
6999	PLXDC1	Q13263_S473_1_1_YES_Single
7000	MSH3	P51532_S1382_1_1_NO_Single
7001	ZNF143	Q13263_S473_1_1_YES_Single
7002	RPSA	P51532_S1382_1_1_NO_Single
7003	RALA	Q13263_S473_1_1_YES_Single
7004	IFI6	Q13263_S473_1_1_YES_Single
7005	TOP3B	Q13263_S473_1_1_YES_Single
7006	ZFP2	Q13263_S473_1_1_YES_Single
7007	KIF4A	P51532_S1382_1_1_NO_Single
7008	ADAM28	P51532_S1382_1_1_NO_Single
7009	ZNF221	P51532_S1382_1_1_NO_Single
7010	ZNF131	P51532_S1382_1_1_NO_Single
7011	NOL8	P51532_S1382_1_1_NO_Single
7012	PRPF39	P51532_S1382_1_1_NO_Single
7013	RNF207	P51532_S1382_1_1_NO_Single
7014	CDK20	Q13263_S473_1_1_YES_Single
7015	SUGT1	P51532_S1382_1_1_NO_Single
7016	CCDC50	P51532_S1382_1_1_NO_Single
7017	GEMIN7	P51532_S1382_1_1_NO_Single
7018	ACER2	P51532_S1382_1_1_NO_Single
7019	GPI	P51532_S1382_1_1_NO_Single
7020	ANKRD17	P51532_S1382_1_1_NO_Single
7021	OSGEPL1	P51532_S1382_1_1_NO_Single
7022	TYW1	P51532_S1382_1_1_NO_Single
7023	AIG1	P51532_S1382_1_1_NO_Single
7024	HM13	P51532_S1382_1_1_NO_Single
7025	MBTPS1	P51532_S1382_1_1_NO_Single
7026	TGIF1	P51532_S1382_1_1_NO_Single
7027	NT5C3A	P51532_S1382_1_1_NO_Single
7028	PKD2	P51532_S1382_1_1_NO_Single
7029	HERC4	P51532_S1382_1_1_NO_Single
7030	NSL1	P51532_S1382_1_1_NO_Single
7031	AAGAB	P51532_S1382_1_1_NO_Single
7032	KMT2A	P51532_S1382_1_1_NO_Single
7033	CPSF6	Q13263_S473_1_1_YES_Single
7034	ZNF567	Q13263_S473_1_1_YES_Single
7035	TXNL4A	P51532_S1382_1_1_NO_Single
7036	WDPCP	P51532_S1382_1_1_NO_Single
7037	GINS3	P51532_S1382_1_1_NO_Single
7038	HDDC2	Q13263_S473_1_1_YES_Single
7039	ARMH1	Q13263_S473_1_1_YES_Single
7040	TXN	P51532_S1382_1_1_NO_Single
7041	SETD5	P51532_S1382_1_1_NO_Single
7042	ZNF324B	P51532_S1382_1_1_NO_Single
7043	SLC24A1	P51532_S1382_1_1_NO_Single
7044	CEP19	P51532_S1382_1_1_NO_Single
7045	C19orf18	Q13263_S473_1_1_YES_Single
7046	DR1	P51532_S1382_1_1_NO_Single
7047	DAP	P51532_S1382_1_1_NO_Single
7048	MSRB3	Q13263_S473_1_1_YES_Single
7049	SPAG16	Q13263_S473_1_1_YES_Single
7050	ZDHHC14	P51532_S1382_1_1_NO_Single
7051	PLP2	P51532_S1382_1_1_NO_Single
7052	THOC2	P51532_S1382_1_1_NO_Single
7053	NPHP1	P51532_S1382_1_1_NO_Single
7054	FUS	P51532_S1382_1_1_NO_Single
7055	PDS5A	P51532_S1382_1_1_NO_Single
7056	ETS1	P51532_S1382_1_1_NO_Single
7057	B3GAT1	Q13263_S473_1_1_YES_Single
7058	RARS2	P51532_S1382_1_1_NO_Single
7059	NLGN4X	P51532_S1382_1_1_NO_Single
7060	BAMBI	Q13263_S473_1_1_YES_Single
7061	PRKG1	P51532_S1382_1_1_NO_Single
7062	DOCK5	Q13263_S473_1_1_YES_Single
7063	CPT1A	P51532_S1382_1_1_NO_Single
7064	CLK1	Q13263_S473_1_1_YES_Single
